2018-02-16T11:53:56.0000000+01:00|2|ObservedPositionEvent|2623877897|Normal|||0.1|Train|otraf.se|9031005990006069|6069|58.5589942932129,16.225772857666|58.5589942932129,16.225772857666|316.100006103516|0|3345728
2018-02-16T11:53:56.0000000+01:00|2|ObservedPositionEvent|2623877902|Normal|||0.1|Train|otraf.se|9031005990006044|6044|58.5946807861328,16.1738243103027|58.5946807861328,16.1738243103027|254.100006103516|9.92000007629395|5426964
2018-02-16T11:53:55.0000000+01:00|2|ExitedEvent|2623877909|Normal|2623876457|||Bus|otraf.se|9031005990005419|5419|58.4170684814453,15.6240367889404|9015005020300073|58.4170570373535,15.6240615844727|1|9025005000005005@1|Linkˆpings resecentrum|58.4170296147235,15.6242939194779|1|58.4170188903809,15.624285697937
2018-02-16T11:53:56.0000000+01:00|2|ObservedPositionEvent|2623877907|Normal|||0.1|Bus|otraf.se|9031005990005419|5419|58.4170684814453,15.6240367889404|58.4170684814453,15.6240367889404|316.700012207031|1.33000004291534|3663738
2018-02-16T11:53:44.0000000+01:00|2|DepartedEvent|2623877908|Normal|2623860254|||Bus|otraf.se|9031005990005419|5419|58.4170684814453,15.6240367889404|9015005020300073|58.4170150756836,15.6242799758911|1|9025005000005005@1|Linkˆpings resecentrum|58.4170296147235,15.6242939194779|1|58.4170188903809,15.624285697937|00:01:52|00:02:00|Arrived|00:00:00|00:00:44|Departed
2018-02-16T11:53:56.0000000+01:00|2|ObservedPositionEvent|2623877914|Normal|||0.1|Bus|otraf.se|9031005990005337|5337|58.3980484008789,15.6114368438721|58.3980484008789,15.6114368438721|85.9000015258789|0|4896665
2018-02-16T11:53:56.0000000+01:00|2|ObservedPositionEvent|2623877919|Normal|||0.1|Bus|otraf.se|9031005990006316|6316|58.5760612487793,16.1799430847168|58.5760612487793,16.1799430847168|194.399993896484|11|3803914
2018-02-16T11:53:56.0000000+01:00|2|ObservedPositionEvent|2623877924|Normal|||0.2|Train|otraf.se|9031005990006070|6070|58.6085166931152,16.1515483856201|58.6085166931152,16.1515483856201|145.300003051758|0|2943462
2018-02-16T11:53:57.0000000+01:00|2|ObservedPositionEvent|2623877929|Normal|||0.0|Train|otraf.se|9031005990006038|6038|58.5865669250488,16.2043151855469|58.5865669250488,16.2043151855469|291.5|0|5037470
2018-02-16T11:53:57.0000000+01:00|2|ObservedPositionEvent|2623877934|Normal|||0.1|Train|otraf.se|9031005990006042|6042|58.5860977172852,16.1675987243652|58.5860977172852,16.1675987243652|76.3000030517578|6.67999982833862|4577591
2018-02-16T11:53:56.0000000+01:00|2|ObservedPositionEvent|2623877939|Normal|||0.1|Train|otraf.se|9031005990006061|6061|58.5817527770996,16.1884326934814|58.5817527770996,16.1884326934814|140.800003051758|8.59000015258789|2654504
2018-02-16T11:53:37.5050000+01:00|2|InvalidPositionEvent|2623877945|Error|2623877944|||Bus|otraf.se|9031005990004461|4461|58.2355842590332,15.739068031311|
2018-02-16T11:53:57.0000000+01:00|2|ObservedPositionEvent|2623877950|Normal|||0.1|Bus|otraf.se|9031005990005432|5432|58.3980445861816,15.6191921234131|58.3980445861816,15.6191921234131|44.9000015258789|9.77000045776367|5984854
2018-02-16T11:53:57.0000000+01:00|2|ObservedPositionEvent|2623877955|Normal|||0.1|Bus|otraf.se|9031005990005434|5434|58.4052047729492,15.5672903060913|58.4052047729492,15.5672903060913|75.5|7.19999980926514|6732006
2018-02-16T11:53:56.0000000+01:00|2|ObservedPositionEvent|2623877956|Normal|||0.1|Bus|otraf.se|9031005990005489|5489|58.3972015380859,15.6523189544678|58.3972015380859,15.6523189544678|120.800003051758|2.30999994277954|7628252
2018-02-16T11:53:57.0000000+01:00|2|ObservedPositionEvent|2623877965|Normal|||0.0|Bus|otraf.se|9031005990008405|8405|58.5416564941406,15.0116195678711|58.5416564941406,15.0116195678711|0|0.00999999977648258|5449772
2018-02-16T11:53:57.0000000+01:00|2|ObservedPositionEvent|2623877970|Normal|||0.0|Bus|otraf.se|9031005990001601|1601|58.5673713684082,16.2152366638184|58.5673713684082,16.2152366638184|0|0|4766109
2018-02-16T11:53:57.0000000+01:00|2|ObservedPositionEvent|2623877975|Normal|||0.0|Bus|otraf.se|9031005990008406|8406|58.5416679382324,15.0115547180176|58.5416679382324,15.0115547180176|0|0.00999999977648258|7055787
2018-02-16T11:53:57.0000000+01:00|2|ObservedPositionEvent|2623877980|Normal|||0.1|Bus|otraf.se|9031005990005492|5492|58.4072685241699,15.6257228851318|58.4072685241699,15.6257228851318|168.710006713867|9.35999965667725|7293534
